fips,cases
17145,9171
17147,5590
17149,6163
17151,1265
17153,2058
17155,1422
17157,12971
17159,6330
17161,42723
17165,10377
17167,76742
17169,2477
17171,1579
17173,7614
17163,88624
17175,1898
17177,15117
17179,46224
17181,6872
,0
17183,35348
17185,4841
17187,5083
17189,4144
17191,6615
17193,5463
17195,19588
17197,217364
17199,29059
17201,100974
17203,12689
18001,8764
18003,124615
18005,26936
18007,2989
18009,3709
18011,17408
18013,2987
18015,4934
18017,14095
18019,41423
18021,8161
18023,10728
18025,3110
18027,9081
18033,13683
18029,16277
18031,8596
18035,30273
18037,15130
18039,61536
18041,8396
18043,24308
18045,6428
18047,5209
18049,5779
18051,14382
18053,21069
18055,9137
18057,97074
18059,25265
18061,13420
18063,47865
18065,16257
18067,30097
18069,14395
18071,15192
18073,11096
18075,5916
18077,11258
18079,8178
18081,51093
18083,14273
18085,23003
18087,6550
18091,31844
18089,134679
18093,14539
18095,39843
18097,269091
18099,14092
18101,2622
18103,10919
18105,34524
18107,12329
18109,19620
18111,3125
18113,15773
18115,1772
18117,5962
18119,6912
18121,4351
18123,5885
18125,4506
18127,47794
18129,7921
18131,3553
18133,11205
18135,7019
18137,10107
18139,6114
18143,9481
18145,17180
18147,6180
18141,84967
18149,5634
18151,11515
18153,6410
18155,2664
18157,61036
18159,4001
18161,2348
,0
18163,70909
18165,4939
18167,35176
18169,10478
18171,2382
18173,24941
18175,7192
18177,23546
18179,7616
18181,8289
18183,11472
19001,1809
19003,944
19005,3265
19007,3442
19009,1314
19011,7269
19013,39169
19015,6565
19017,6408
19019,5566
19021,7000
19023,3839
19025,3083
19027,5691
19029,3344
19031,5044
19033,12803
19035,3596
19037,3169
19039,2708
19041,4868
19043,4057
19045,13909
19047,5155
19049,26965
19051,1829
19053,1852
19055,4802
19057,11335
19059,4754
19061,31111
19063,2707
19065,4977
19067,4193
19069,2969
19071,1648
19073,2054
19075,3066
19077,2782
19079,4008
19081,3291
19083,5084
19085,3853
19087,6531
19089,2336
19091,3091
19093,2168
19095,4342
19097,5566
19099,10492
19101,4443
19103,45144
19105,6484
19107,2486
19109,4384
19111,9244
19113,65101
19115,2954
19117,2193
19119,3170
19121,3720
19123,5816
19125,8936
19127,11503
19129,4012
19131,2847
19133,2105
19135,2204
19137,2613
19139,11290
19141,3902
19143,1579
19145,3861
19147,2424
19149,7215
19151,1949
19153,148050
19155,28050
19157,4692
19159,1324
19161,2898
19163,49206
19165,3187
19167,9031
19169,23399
19171,4697
19173,1540
19175,3193
,1
19177,1703
19179,10476
19181,14557
19183,6834
19185,1522
19187,12141
19189,3471
19191,4528
19193,33410
19195,2049
19197,4060
20001,5145
20003,2603
20005,5076
20007,1234
20009,7720
20011,5631
20013,3165
20015,22625
20017,798
20019,1002
20021,7467
20023,736
20025,614
20027,2453
20029,2678
20031,2836
20033,548
20035,12480
20037,15233
20039,792
20041,5915
20043,2857
20045,34515
20047,682
20049,702
20051,8455
20053,2470
20055,13480
20057,12533
20059,8258
20061,11490
20063,970
20065,760
20067,2781
20069,1432
20071,391
20073,2226
20075,553
20077,1926
20079,11986
20081,1138
20083,511
20085,4652
20087,5780
20089,955
20091,178806
20093,1382
20095,2345
20097,776
20099,8001
20101,370
20103,24338
20105,741
20107,3497
20109,1021
20111,12091
20115,4056
20117,2964
20113,9655
20119,1445
20121,9696
20123,1766
20125,11031
20127,1769
20129,742
20131,3813
20133,6124
20135,916
20137,2460
20139,4914
20141,1013
20143,1459
20145,2626
20147,1697
20149,7140
20151,2284
20153,807
20155,22871
20157,1552
20159,3100
20161,16490
20163,1585
20165,967
20167,2157
20169,17156
20171,1583
20173,171780
20175,8520
20177,61020
20179,904
20181,1815
20183,842
20185,1403
20187,530
20189,1926
20191,6663
20193,3036
20195,948
20197,2000
20199,489
20201,1631
20203,599
20205,3458
20207,1038
20209,54753
21001,7900
21003,8558
21005,8526
21007,1758
21009,17425
21011,4705
21013,11191
21015,47584
21017,7836
21019,23034
21021,11479
21023,2768
21025,5408
21027,6714
21029,29304
21031,4783
21033,5103
21035,11846
21037,30368
21039,1363
21041,4340
21043,12095
21045,5423
21047,20232
21049,14589
21051,9752
21053,4808
21055,2860
21057,2782
21059,39014
21061,3307
21063,3713
21065,5314
21067,123470
21069,5013
21071,17028
21073,18657
21075,1484
21077,2819
21079,6058
21081,10033
21083,13697
21085,10089
21087,4871
21089,16884
21091,3164
21093,43916
21095,12854
21097,8553
21099,6942
21101,17734
21103,6420
21105,1114
21107,19856
21109,5247
21111,284727
21113,19216
21115,9130
21117,54338
21119,6099
21121,15043
21123,4845
21125,27136
21127,5572
21129,3514
21131,5239
21133,9877
21135,5781
21137,8970
21139,3109
21141,10399
21143,3631
21151,35658
21153,5158
21155,8062
21157,10285
21159,4251
21161,6346
21145,24038
21147,7756
21149,3361
21163,7531
21165,2431
21167,9492
21169,3746
21171,4512
21173,11435
21175,6771
21177,13349
21179,19324
21181,2733
21183,8974
21185,23794
21187,3140
21189,2102
21191,4406
21193,16063
21195,25242
21197,6561
21199,22209
21201,880
21203,6720
21205,9860
21207,8441
21209,22956
21211,16988
21213,7567
21215,7113
21217,11912
21219,3582
21221,5162
21223,2769
21225,5556
,2505
21227,55509
21229,5118
21231,8371
21233,4946
21235,17204
21237,3588
21239,9555
22001,19022
22003,9114
22005,45606
22007,6828
22009,14456
22011,11237
22013,5030
22015,51511
22017,88991
22019,68537
22021,4613
22023,1394
22025,3151
22027,4139
22029,6533
22031,9831
22033,145186
22035,3374
22037,8382
22039,10311
22041,8899
22043,7566
22045,24051
22047,11749
22049,5627
22051,142848
22053,8227
22059,5106
22055,79565
22057,35323
22061,15597
22063,47463
22065,3944
22067,8578
22069,13072
22071,114653
22073,65145
22075,7962
22077,8037
22079,42946
22081,2583
22083,9103
22085,8106
22087,14515
22089,17343
22091,2278
22093,7381
22095,13347
22097,28002
22099,15901
22101,15394
22103,91748
22105,45330
22107,1338
22109,39104
22111,8865
,1243
22113,19226
22115,11821
22117,16336
22119,14587
22121,9713
22123,4866
22125,3376
22127,5599
23001,28629
23003,18454
23005,66810
23007,7356
23009,10274
23011,30348
23013,8208
23015,6983
23017,14659
23019,38007
23021,3963
23023,7072
23025,13031
,18
23027,8117
23029,5788
23031,52280
24001,21806
24003,120186
24005,172965
24510,150012
24009,14830
24011,7356
24013,28249
24015,20426
24017,38814
24019,9586
24021,58685
24023,7235
24025,50288
24027,64408
24029,3964
24031,246751
24033,230056
24035,8876
24039,6199
24037,24634
24041,7259
24043,41068
24045,24948
24047,10917
25001,49752
25003,35537
25005,182512
25007,4371
25009,257294
25011,14755
25013,172287
25015,39801
25017,438018
25019,3955
25021,173901
25023,143776
25025,268416
,202200
25027,241035
26001,1953
26003,2318
26005,32312
26007,6696
26009,5307
26011,3934
26013,2796
26015,17039
26017,31859
26019,4153
26021,42247
26023,14416
26025,42781
26027,13171
26029,5890
26031,5833
26033,13438
26035,8224
26037,28272
26039,3213
26041,12561
26043,9455
26045,35250
26047,7640
26049,125815
26051,6833
26053,4360
26055,21638
26057,16024
26059,12822
26061,9629
26063,9797
26065,85274
26067,23106
26069,5724
26071,3642
26073,18056
26075,55849
26077,76071
26079,4537
26081,202691
26083,667
26085,2481
26087,24939
26089,4456
26091,32580
26093,58554
26095,2537
26097,3006
26099,302478
26101,5661
26103,20462
26105,8399
26107,10348
26109,7236
26111,23600
26113,3596
26115,48717
26117,20128
26119,2005
26121,51076
26123,13760
26125,386806
26127,7792
26129,5106
26131,1354
26133,6032
26135,1699
26137,6810
26139,88265
26141,2403
26143,5646
26145,62400
26151,10653
26153,2240
26155,22305
26147,50723
26149,16136
26157,15781
,16569
26159,20897
26161,110706
26163,539858
26165,8702
27001,3707
27003,119593
27005,10524
27007,14429
27009,17092
27011,1785
27013,21450
27015,8025
27017,11477
27019,32084
27021,8666
27023,3832
27025,17311
27027,23757
27029,2547
27031,830
27033,3810
27035,19437
27037,137357
27039,6753
27041,13458
27043,4480
27045,5904
27047,10584
27049,15641
27051,1823
27053,386691
27055,5499
27057,6134
27059,11766
27061,13662
27063,2680
27065,4364
27067,15972
27069,1256
27071,3728
27073,2206
27075,2654
27077,928
27079,7508
27081,1523
27083,8316
27087,2198
27089,2530
27091,6732
27085,13060
27093,7215
27095,8476
27097,11202
27099,13895
27101,2404
27103,9906
27105,8203
27107,1804
27109,53262
27111,16514
27113,4339
27115,8594
27117,2420
27119,10720
27121,3990
27123,159973
27125,1073
27127,4792
27129,4576
27131,20770
27133,2792
27135,5070
27139,48086
27141,32015
27143,4262
27137,60765
27145,61724
27147,12057
27149,3316
27151,2727
27153,8494
27155,1049
,860
27157,6687
27159,5254
27161,6375
27163,82788
27165,3470
27167,1958
27169,15977
27171,42869
27173,3165
28001,8601
28003,12829
28005,3888
28007,6819
28009,2824
28011,11655
28013,5596
28015,3088
28017,7021
28019,2905
28021,2565
28023,4893
28025,6231
28027,8219
28029,9265
28031,8711
28033,61585
28035,27550
28037,2374
28039,8785
28041,3906
28043,6453
28045,14984
28047,66164
28049,68111
28051,5251
28053,2405
28055,307
28057,9465
28059,45972
28061,6158
28063,1793
28065,3674
28067,26525
28069,2653
28071,18955
28073,22112
28075,22141
28077,4570
28079,7706
28081,34057
28083,8672
28085,10510
28087,21343
28089,31939
28091,8799
28093,12061
28095,13836
28097,3704
28099,12886
28101,7139
28103,3641
28105,13800
28107,12454
28109,17827
28111,3775
28113,12846
28115,12865
28117,10269
28119,1835
28121,47059
28123,7895
28125,1169
28127,8687
28129,5068
28131,6734
28133,7113
28135,3890
28137,8713
28139,8949
28141,7738
28143,3064
28145,11658
,1068
28147,4693
28149,12843
28151,13035
28153,6993
28155,4074
28157,1943
28159,6755
28161,4835
28163,10092
29001,6741
29003,5676
29005,1818
29007,6887
29009,7985
29011,3383
29013,4462
29015,5517
29017,3277
29019,55757
29021,29792
29023,12471
29025,2080
29027,14465
29029,10909
29031,23506
29033,2696
29035,1764
29037,30271
29039,3764
29041,1998
29043,25036
29045,1924
29047,33646
29049,5759
29051,24177
29053,4802
29055,6613
29057,1822
29059,4710
29061,2028
29063,2553
29065,3979
29067,3070
29069,9740
29071,31552
29073,4104
29075,2694
29077,85256
29079,3152
29081,2474
29083,7086
29085,2421
29087,1316
29089,2980
29091,11037
29093,2700
29095,118555
29097,24460
29099,68038
29101,14759
,16541
,140174
29103,1196
29105,9631
29107,9273
29109,9331
29111,3394
29113,18533
29115,3168
29117,4455
29121,4271
29123,4305
29125,1969
29127,9859
29119,6658
29129,909
29131,7099
29133,4438
29135,4403
29137,2515
29139,3120
29141,4936
29143,6129
29145,13881
29147,7643
29149,2452
29151,3798
29153,2042
29155,3829
29157,6355
29159,14965
29161,12947
29163,5256
29165,12851
29167,9958
29169,10808
29171,1181
29173,2963
29175,7218
29177,6224
29179,1398
29181,3200
29195,7237
29197,895
29199,841
29201,13915
29203,1921
29205,2081
29183,130805
29185,2619
29187,23643
29189,295852
29510,76588
29186,4866
29207,7202
29209,6968
29211,2049
29213,16120
29215,5689
29217,6163
29219,9957
29221,7097
29223,2987
29225,10362
29227,559
29229,4599
30001,2478
30003,5874
30005,2596
30007,1549
30009,2476
30011,291
30013,30145
30015,1365
30017,3521
30019,486
30021,2776
30023,3283
30025,799
30027,2979
30029,33915
30031,41962
30033,251
30035,4766
30037,178
30039,672
30041,5416
30043,3157
30045,285
30047,8382
30049,21913
30051,530
30053,5648
30057,2399
30055,452
30059,598
30061,1381
30063,34151
30065,1109
30067,5140
30069,45
30071,1150
30073,1484
30075,418
30077,2227
30079,292
30081,8588
30083,3025
30085,4049
30087,3118
30089,2449
30091,932
30093,9993
30095,1739
30097,916
30099,1544
30101,1414
30103,148
30105,2172
30107,462
30109,247
30111,51540
31001,7877
31003,1308
31005,34
31007,104
31009,76
31011,1298
31013,2535
31015,493
31017,662
31019,14399
31021,1558
31023,2323
31025,7330
31027,1779
31029,891
31031,640
31033,2411
31035,1753
31037,2979
31039,2055
31041,2403
31043,8064
31045,1515
31047,6041
31049,363
31051,1412
31053,12120
31055,182344
31057,414
31059,1321
31061,510
31063,624
31065,1333
31067,4658
31069,489
31071,498
31073,453
31075,114
31077,472
31079,19712
31081,2876
31083,397
31085,109
31087,637
31089,2620
31091,129
31093,1351
31095,1436
31097,955
31099,1431
31101,1818
31103,136
31105,834
31107,1992
31109,95194
31111,10898
31113,166
31115,93
31119,11634
31117,78
31121,2095
31123,1354
31125,913
31127,1599
31129,1103
31131,3915
31133,522
31135,588
31137,2803
31139,1555
31141,10402
31143,1387
31145,2716
31147,2295
31149,194
31151,4472
31153,59143
31155,5614
31157,11564
31159,3769
31161,1160
31163,691
31165,82
31167,760
31169,1305
31171,113
31173,2200
31175,878
31177,5527
31179,2171
31181,855
31183,141
31185,4741
32510,17491
32001,7632
32003,673021
32005,8826
32007,12955
32009,124
32011,192
32013,2806
32015,1353
32017,700
32019,12293
32021,1504
32023,9173
32027,2368
32029,197
,10439
32031,128846
32033,1782
33001,17607
33003,12322
33005,19172
33007,8354
33009,23406
33011,121851
33013,40379
33015,84866
33017,37224
33019,11921
,2351
34001,92139
34003,327402
34005,142272
34007,169982
34009,30598
34011,52983
34013,292439
34015,91893
34017,239156
34019,34790
34021,111940
34023,276492
34025,224229
34027,166228
34029,216637
34031,193954
34033,18649
34035,98518
34037,45699
34039,196919
,1645
34041,32234
35001,198016
35003,530
35005,25114
35006,10274
35007,3081
35009,15444
35011,762
35013,77310
35015,19296
35017,9925
35019,1751
35021,104
35023,1349
35025,23951
35027,6606
35028,4589
35029,8031
35031,33583
35033,991
35035,19338
35037,2573
35039,13426
35041,6245
35045,52682
35047,7678
35043,45255
35049,40693
35051,2502
35053,4767
35055,7296
35057,3789
35059,1158
,529
35061,24627
36001,79604
36003,10945
36007,59598
36009,19472
36011,20719
36013,29870
36015,26912
36017,11961
36019,23041
36021,14103
36023,13627
36025,10263
36027,85655
36029,272231
36031,7882
36033,12324
36035,16802
36037,16802
36039,11167
36041,1109
36043,17658
36045,27570
36049,7429
36051,14580
36053,17026
36055,194576
36057,15207
36059,551730
,3252357
36063,60234
36065,69806
36067,144227
36069,26574
36071,140952
36073,10699
36075,35083
36077,13449
36079,31840
36083,42260
36087,119476
36091,62172
36093,44173
36095,6657
36097,4373
36099,7810
36089,26683
36101,25652
36103,570626
36105,24915
36107,14243
36109,26965
36111,43681
36113,19147
36115,16069
36117,22219
36119,337235
36121,10051
36123,4483
37001,62085
37003,12798
37005,3774
37007,8493
37009,7652
37011,5590
37013,16168
37015,5488
37017,12145
37019,41250
37021,71238
37023,32089
37025,72498
37027,30473
37029,2215
37031,18562
37033,6659
37035,60825
37037,18290
37039,8794
37041,5306
37043,3495
37045,36890
37047,19276
37049,32224
37051,116482
37053,6374
37055,10088
37057,56403
37059,15014
37061,21003
37063,103643
37065,17643
37067,125979
37069,26536
37071,82129
37073,2457
37075,2983
37077,19678
37079,7217
37081,161206
37083,18942
37085,42879
37087,17256
37089,33445
37091,6402
37093,19600
37095,1708
37097,62048
37099,12225
37101,76069
37103,2926
37105,20188
37107,20378
37109,30504
37113,9839
37115,6331
37117,7627
37111,17387
37119,369208
37121,4791
37123,9074
37125,31811
37127,32745
37129,64711
37131,5950
37133,65356
37135,39572
37137,3475
37139,10697
37141,18779
37143,3577
37145,12228
37147,67270
37149,5068
37151,44787
37153,16515
37155,52415
37157,27783
37159,51814
37161,21713
37163,23630
37165,12945
37167,24125
37169,15699
37171,28754
37173,5043
37175,8392
37177,1229
37179,79598
37181,15922
37183,392474
37185,5884
37187,3916
37189,15154
37191,42210
37193,23127
37195,27855
37197,15209
37199,6361
38001,691
38003,3657
38005,2295
38007,170
38009,1895
38011,937
38013,494
38015,41245
38017,71476
38019,981
38021,1802
38023,605
38025,1202
38027,896
38029,841
38031,1173
38033,517
38035,27135
38037,557
38039,679
38041,959
38043,603
38045,1173
38047,558
38049,1581
38051,897
38053,3659
38055,3192
38057,3018
38059,13293
38061,3906
38063,931
38065,379
38067,2409
38069,1253
38071,4396
38073,1931
38075,667
38077,4823
38079,8094
38081,1313
38083,347
38085,1676
38087,74
38089,13844
38091,439
38093,8312
38095,760
38097,2498
,0
38099,4148
38101,24188
38103,1221
38105,12316
69100,422
69110,12574
69120,399
39001,8925
39003,34083
39005,14945
39007,25992
39009,20030
39011,14342
39013,19282
39015,14186
39017,116862
39019,6348
39021,10819
39023,43717
39025,65663
39027,12851
39029,29853
39031,10102
39033,14253
39035,351566
39037,15121
39039,12425
39041,56225
39043,25061
39045,47530
39047,9425
39049,367496
39051,12670
39053,10513
39055,20600
39057,48578
39059,13678
39061,238601
39063,21501
39065,8856
39067,4171
39069,7917
39071,13521
39073,8673
39075,5865
39077,18012
39079,11844
39081,18848
39083,16565
39085,62128
39087,24511
39089,53042
39091,12795
39093,90203
39095,126480
39097,11628
39099,67843
39101,24568
39103,51073
39105,6434
39107,11397
39109,32067
39111,4254
39113,162952
39115,4141
39117,9412
39119,31830
39121,3913
39123,10889
39125,5579
39127,10374
39129,21319
39131,10001
39133,44479
39135,11683
39137,9954
39139,39317
39141,25067
39143,17688
39145,27909
39147,15810
39149,13340
39151,98313
39153,143692
39155,52832
39157,25576
39159,20001
39161,8179
39163,3705
39165,72755
39167,15537
39169,28657
39171,11964
39173,38732
39175,6700
40001,9868
40003,1886
40005,4730
40007,1190
40009,7317
40011,2943
40013,17437
40015,10240
40017,48484
40019,19489
40021,17587
40023,5069
40025,715
40027,100955
40029,2125
40031,39442
40033,1700
40035,6033
40037,22861
40039,9775
40041,13725
40043,1242
40045,1042
40047,18161
40049,8676
40051,17274
40053,1260
40055,1601
40057,904
40059,838
40061,3329
40063,3114
40065,8286
40067,1605
40069,3944
40071,15782
40073,4867
40075,2415
40077,2723
40079,15594
40081,10005
40083,13670
40085,3994
40093,2552
40095,5700
40097,13342
40087,14857
40089,9747
40091,5570
40099,5355
40101,24469
40103,3614
40105,3234
40107,4255
40109,245484
40111,11773
40113,13969
40115,11719
40117,5083
40119,23409
40121,13914
40123,16817
40125,27001
40127,3282
40129,1123
40131,31707
40133,7809
40135,12980
40137,13547
40139,7051
40141,1831
40143,213385
,152
40145,27139
40147,15796
40149,3304
40151,2738
40153,6187
41001,3844
41003,22315
41005,84627
41007,6400
41009,10194
41011,14989
41013,7974
41015,4696
41017,61992
41019,26143
41021,324
41023,2260
41025,1973
41027,4705
41029,54796
41031,9081
41033,21048
41035,18024
41037,1656
41039,80163
41041,9384
41043,33493
41045,9769
41047,88617
41049,3412
41051,172262
41053,20653
41055,390
41057,5041
41059,26615
41061,5859
,4
41063,1590
41065,6720
41067,122861
41069,304
41071,22978
42001,31849
42003,341178
42005,18453
42007,49242
42009,12862
42011,127287
42013,35302
42015,20866
42017,156865
42019,55435
42021,43742
42023,1045
42025,20293
42027,44404
42029,118209
42031,9958
42033,24536
42035,11238
42037,19772
42039,25087
42041,63221
42043,72873
42045,142304
42047,8665
42049,72513
42051,39194
42053,2553
42055,51763
42057,5072
42059,10752
42061,13921
42063,22031
42065,11316
42067,5753
42069,59381
42071,151403
42073,23263
42075,45826
42077,111883
42079,95182
42081,35180
42083,9828
42085,28556
42087,15226
42089,48284
42091,200695
42093,6006
42095,100410
42097,28784
42099,10482
42101,395740
42103,13487
42105,3896
42107,42814
42109,9809
42111,22367
42113,1393
42115,10176
42117,10264
42119,13597
42121,13914
42123,9803
42125,63829
42127,13399
42129,99786
42131,6595
42133,148323
72001,6979
72003,13067
72005,16866
72007,8582
72009,8622
72011,8606
72013,30532
72015,5867
72017,7817
72019,9991
72021,69220
72023,14660
72025,45691
72027,11750
72029,13473
72031,52972
72033,7695
72035,15111
72037,3402
72039,5522
72041,14582
72043,12125
72045,6236
72047,12703
72049,547
72051,13037
72053,10163
72054,5097
72055,4062
72057,12538
72059,6109
72061,31501
72063,15243
72065,12347
72067,5210
72069,17878
72071,14585
72073,5897
72075,15086
72077,13283
72079,7176
72081,11659
72083,2967
72085,12727
72087,5896
72089,5418
72091,13140
72093,1674
72095,3468
72097,23203
72099,13672
72101,9575
72103,7543
72105,10275
72107,6870
72109,5974
72111,5997
72113,42936
72115,9231
72117,4541
72119,14925
72121,6710
72123,9046
72125,9490
72127,106041
72129,12293
72131,14582
72133,6963
72135,22850
72137,25683
72139,20133
,27094
72141,8567
72143,12655
72145,20956
72147,1891
72149,7797
72151,10628
72153,11811
44001,17813
44003,64523
44005,26580
44007,279102
,30121
44009,43127
45001,7834
45003,52541
45005,2433
45007,70338
45009,4297
45011,6811
45013,54353
45015,66525
45017,3621
45019,139537
45021,18560
45023,12734
45025,14998
45027,10819
45029,11465
45031,22391
45033,11778
45035,71532
45037,8434
45039,7724
45041,50632
45043,19858
45045,207544
45047,26984
45049,6085
45051,121305
45053,7315
45055,28029
45057,31622
45059,23116
45061,5113
45063,124488
45067,10686
45069,9965
45065,2759
45071,16534
45073,29124
45075,29820
45077,54851
45079,161623
45081,4687
45083,117645
45085,35745
45087,9994
45089,10429
45091,95780
46003,902
46005,5613
46007,949
46009,2576
46011,9541
46013,12245
46015,1690
46017,694
46019,3264
46021,307
46023,3774
46025,982
46027,3967
46029,10681
46031,1205
46033,2499
46035,7142
46037,1521
46039,1200
46041,3476
46043,842
46045,1073
46047,2511
46049,713
46051,2436
46053,1223
46055,533
46057,1817
46059,683
46061,752
46063,222
46065,5131
46067,2057
46069,366
46071,752
46073,490
46075,195
46077,1576
46079,2651
46081,7797
46083,17565
46085,1438
46091,960
46087,1510
46089,534
46093,8404
46095,654
46097,542
46099,65454
46101,1694
46102,5123
46103,39108
46105,830
46107,812
46109,2860
46111,679
46115,1696
46117,737
46119,269
46121,3949
46123,1717
46125,2300
46127,4376
46129,1528
46135,7018
46137,720
47001,28030
47003,18249
47005,5740
47007,5436
47009,49586
47011,39295
47013,16216
47015,5224
47017,11725
47019,21706
47021,13228
47023,7184
47025,11293
47027,2663
47029,14917
47031,21110
47033,6581
47035,19636
47037,236088
47041,7795
47039,4582
47043,20295
47045,15841
47047,14284
47049,7135
47051,16286
47053,22059
47055,11557
47057,8313
47059,28064
47061,4646
47063,24807
47065,122361
47067,2648
47069,9550
47071,10965
47073,21807
47075,8096
47077,11196
47079,10265
47081,8578
47083,3067
47085,6191
47087,3913
47089,19887
47091,6134
47093,160281
47095,3196
47097,9470
47099,16999
47101,4172
47103,11813
47105,18901
47111,10452
47113,39987
47115,11122
47117,12765
47119,35167
47107,20097
47109,9608
47121,4183
47123,18436
47125,63942
47127,2755
47129,7887
47131,13575
47133,8704
47135,2814
47137,2205
47139,5659
47141,29821
47143,11836
47145,19742
47147,26199
47149,117478
47151,12325
47153,5179
47155,36763
47157,299438
47159,7354
47161,3773
47163,60552
47165,65766
47167,22116
47169,4750
47171,6836
47173,7024
,38678
47175,2271
47177,15871
47179,50114
47181,6894
47183,11889
47185,9901
47187,76410
47189,51752
48001,11283
48003,4477
48005,13510
48007,5734
48009,2622
48011,649
48013,15357
48015,7182
48017,1727
48019,4196
48021,26057
48023,907
48025,10417
48027,89470
48029,703566
48031,3265
48033,116
48035,4638
48037,23998
48039,118986
48041,77764
48043,1519
48045,566
48047,2188
48049,15881
48051,5654
48053,13215
48055,17104
48057,7003
48059,3529
48061,131084
48063,3562
48065,1547
48067,8918
48069,2711
48071,13159
48073,9179
48075,3192
48077,2499
48079,985
48081,1121
48083,2035
48085,279674
48087,893
48089,4611
48091,46709
48093,4161
48095,1333
48097,8397
48099,21365
48101,394
48103,1670
48105,1534
48107,2079
48109,579
48111,2067
48113,692240
48115,3426
48123,5161
48117,6233
48119,9915
48121,268792
48125,504
48127,6235
48129,1277
48131,4443
48133,3405
48135,46056
48137,560
48141,244008
48139,57700
48143,9900
48145,4334
48147,8188
48149,5305
48151,706
48153,2190
48155,237
48157,254369
48159,2652
48161,4086
48163,7959
48165,1725
48167,115929
48169,1342
48171,6202
48173,246
48175,1758
48177,5252
48179,6748
48181,32155
48183,22479
48185,9524
48187,44822
48189,7278
48191,1221
48193,2059
48195,2246
48197,642
48199,15255
48201,1312744
48203,15629
48205,1286
48207,1128
48209,78958
48211,1419
48213,17716
48215,266450
48217,9435
48219,8762
48221,14842
48223,8627
48225,4889
48227,8327
48229,1364
48231,20166
48233,6780
48235,624
48237,1693
48239,3884
48241,9338
48243,278
48245,64934
48247,3773
48249,14543
48251,52642
48253,6162
48255,6524
48257,42192
48259,9933
48261,104
48263,225
48265,10709
48267,992
48269,60
48271,774
48273,9579
48275,626
48283,2531
48277,15254
48279,4707
48281,5925
48285,5028
48287,5161
48289,3926
48291,23196
48293,5754
48295,771
48297,2382
48299,4921
48301,410
48303,113515
48305,1694
48313,3932
48315,2053
48317,1401
48319,1111
48321,10550
48323,25381
48307,2000
48309,73767
48311,196
48325,12426
48327,662
48329,48289
48331,6209
48333,1510
48335,2147
48337,5297
48339,171922
48341,5975
48343,2987
48345,296
48347,14913
48349,14864
48351,1992
48353,2979
48355,114639
48357,2621
48359,614
48361,18494
48363,7954
48365,5753
48367,39912
48369,2570
48371,3659
48999,65
48373,8455
48375,43644
48377,1271
48379,2093
48381,47259
48383,1000
48385,979
48387,2726
48389,5895
48391,2343
48393,190
48395,4976
48397,31854
48399,2670
48401,12517
48403,1672
48405,1167
48407,6547
48409,16651
48411,1523
48413,673
48415,5995
48417,1119
48419,5374
48421,436
48423,49633
48425,2212
48427,25374
48429,2307
48431,338
48433,410
48435,993
48437,2630
48439,689441
48441,44551
48443,155
48445,2310
48447,299
48449,10138
48451,42784
48453,321234
48455,3270
48457,5555
,11008
48459,8941
48461,991
48463,11377
48465,15350
48467,11481
48469,25156
48471,24667
48473,11626
48475,3317
48477,10657
48479,107085
48481,11926
48483,1293
48485,41012
48487,4171
48489,9033
48491,171083
48493,12529
48495,2209
48497,19548
48499,8343
48501,1262
48503,4480
48505,4411
48507,4386
49001,1813
49003,16086
49005,41749
49007,6073
49009,168
49011,120188
49013,5101
49015,2967
49017,1114
49019,2800
49021,16640
49023,3300
49025,1615
49027,3689
49029,3245
49031,359
49033,381
49035,411051
49037,5161
49039,9028
49041,6063
49043,16004
49045,25097
49047,9544
,5946
49049,226463
49051,12236
49053,51162
49055,537
49057,86404
50001,7054
50003,12503
50005,6555
50007,40056
50009,1466
50011,11795
50013,1303
50015,4374
50017,5173
50019,7178
50021,17342
,2961
50023,14329
50025,9021
50027,11841
78010,12992
78020,1054
78030,10792
51001,9151
51003,25512
51510,45665
51005,4576
51007,3593
51009,9665
51011,5038
51013,66881
51015,24589
51017,1083
51019,22259
51021,2409
51023,10015
51520,6230
51025,4099
51027,6201
51029,4993
51530,2339
51031,17752
51033,9062
51035,9813
51036,1724
51037,3444
51540,12494
51550,64517
51041,100336
51043,3525
51570,6360
51580,1918
51045,1451
51047,14474
51049,1847
51590,14797
51051,4900
51053,7533
51595,1665
51057,2841
51059,262100
51600,2755
51610,3519
51061,16672
51063,3724
51065,6917
51067,14170
51620,2679
51069,26831
51630,7279
51640,3308
51071,5304
51073,9664
51075,5801
51077,5671
51079,5095
51081,3918
51083,9696
51650,38832
51085,29147
51660,15315
51087,91949
51089,16076
51091,496
51670,7865
51093,9245
51095,21340
51099,6924
51101,4741
51097,1477
51103,2346
51105,8510
51678,2738
51107,98127
51109,8959
51111,3381
51680,24487
51113,3183
51685,4917
51683,11911
51690,4604
51115,2072
51117,7924
51119,2538
51121,25212
51125,3263
51127,5986
51700,49995
51710,54167
51131,2914
51133,2719
51720,1620
51135,5692
51137,9212
51139,7084
51141,5000
51730,10273
51143,19183
51735,2986
51740,26741
51145,6397
51147,6832
51149,11613
51153,128344
51155,11013
51750,5212
51157,1374
51159,2926
51760,61368
51161,28445
51770,28420
51163,5216
51165,19233
51167,9557
51775,7314
51169,7722
51171,14097
51173,12164
51175,4510
