date,state,fips,cases,deaths
3/3/2022,Mississippi,28,790986,12124
3/3/2022,Missouri,29,1415584,19301
3/3/2022,Montana,30,269233,3204
3/3/2022,Nebraska,31,476008,4002
3/3/2022,Nevada,32,684821,9774
3/3/2022,New Hampshire,33,298993,2398
3/3/2022,New Jersey,34,2171339,32982
3/3/2022,New Mexico,35,512938,6958
3/3/2022,New York,36,4913870,66863
3/3/2022,North Carolina,37,2597136,22735
3/3/2022,North Dakota,38,238505,2252
3/3/2022,Northern Mariana Islands,69,9922,30
3/3/2022,Ohio,39,2657358,36822
3/3/2022,Oklahoma,40,1023358,13278
3/3/2022,Oregon,41,696003,6686
3/3/2022,Pennsylvania,42,2760952,43486
3/3/2022,Puerto Rico,72,507639,4128
3/3/2022,Rhode Island,44,356627,3415
3/3/2022,South Carolina,45,1462329,16959
3/3/2022,South Dakota,46,236221,2820
3/3/2022,Tennessee,47,1961471,24386
3/3/2022,Texas,48,6573893,85461
3/3/2022,Utah,49,924174,4442
3/3/2022,Vermont,50,112906,604
3/3/2022,Virgin Islands,78,15412,109
3/3/2022,Virginia,51,1644694,18905
3/3/2022,Washington,53,1428413,12020
3/3/2022,West Virginia,54,491698,6427
3/3/2022,Wisconsin,55,1574274,13450
3/3/2022,Wyoming,56,155349,1741
3/4/2022,Alabama,1,1282945,18480
3/4/2022,Alaska,2,239242,1155
3/4/2022,American Samoa,60,215,0
3/4/2022,Arizona,4,1980769,27947
3/4/2022,Arkansas,5,822202,10681
3/4/2022,California,6,9001579,86345
3/4/2022,Colorado,8,1323629,12049
3/4/2022,Connecticut,9,724833,10543
3/4/2022,Delaware,10,257065,2713
3/4/2022,District of Columbia,11,134678,1321
3/4/2022,Florida,12,5814521,70997
3/4/2022,Georgia,13,2400173,34406
3/4/2022,Guam,66,46210,332
3/4/2022,Hawaii,15,231222,1345
3/4/2022,Idaho,16,432574,4790
3/4/2022,Illinois,17,3042622,37108
3/4/2022,Indiana,18,1687733,23002
3/4/2022,Iowa,19,755022,9171
3/4/2022,Kansas,20,768454,8007
3/4/2022,Kentucky,21,1296960,14069
3/4/2022,Louisiana,22,1228045,16754
3/4/2022,Maine,23,230273,2109
3/4/2022,Maryland,24,1004171,14171
3/4/2022,Massachusetts,25,1675767,23577
3/4/2022,Michigan,26,2360182,34802
3/4/2022,Minnesota,27,1418001,12373
3/4/2022,Mississippi,28,791208,12151
3/4/2022,Missouri,29,1416290,19309
3/4/2022,Montana,30,271257,3205
3/4/2022,Nebraska,31,476194,4013
3/4/2022,Nevada,32,685346,9799
3/4/2022,New Hampshire,33,299213,2402
3/4/2022,New Jersey,34,2172771,32999
3/4/2022,New Mexico,35,513311,6974
3/4/2022,New York,36,4914637,66895
3/4/2022,North Carolina,37,2599829,22773
3/4/2022,North Dakota,38,238625,2252
3/4/2022,Northern Mariana Islands,69,9999,30
3/4/2022,Ohio,39,2658276,37018
3/4/2022,Oklahoma,40,1024471,13278
3/4/2022,Oregon,41,696717,6709
3/4/2022,Pennsylvania,42,2762093,43525
3/4/2022,Puerto Rico,72,507872,4130
3/4/2022,Rhode Island,44,356783,3417
3/4/2022,South Carolina,45,1462846,16961
3/4/2022,South Dakota,46,236276,2827
3/4/2022,Tennessee,47,1962720,24409
3/4/2022,Texas,48,6577872,85695
3/4/2022,Utah,49,924436,4453
3/4/2022,Vermont,50,113107,607
3/4/2022,Virgin Islands,78,15426,109
3/4/2022,Virginia,51,1645791,18955
3/4/2022,Washington,53,1430901,12098
3/4/2022,West Virginia,54,492276,6440
3/4/2022,Wisconsin,55,1574810,13489
3/4/2022,Wyoming,56,155426,1741
3/5/2022,Alabama,1,1282945,18480
3/5/2022,Alaska,2,239242,1155
3/5/2022,American Samoa,60,229,0
3/5/2022,Arizona,4,1980769,27947
3/5/2022,Arkansas,5,822900,10699
3/5/2022,California,6,9002938,86394
3/5/2022,Colorado,8,1323810,12051
3/5/2022,Connecticut,9,724833,10543
3/5/2022,Delaware,10,257181,2751
3/5/2022,District of Columbia,11,134678,1321
3/5/2022,Florida,12,5816275,70997
3/5/2022,Georgia,13,2400173,34406
3/5/2022,Guam,66,46314,332
3/5/2022,Hawaii,15,231395,1350
3/5/2022,Idaho,16,432574,4790
3/5/2022,Illinois,17,3042622,37108
3/5/2022,Indiana,18,1687733,23002
3/5/2022,Iowa,19,755547,9171
3/5/2022,Kansas,20,768454,8007
3/5/2022,Kentucky,21,1297193,14075
3/5/2022,Louisiana,22,1228045,16754
3/5/2022,Maine,23,230720,2135
3/5/2022,Maryland,24,1004553,14176
3/5/2022,Massachusetts,25,1675767,23577
3/5/2022,Michigan,26,2360182,34802
3/5/2022,Minnesota,27,1418001,12373
3/5/2022,Mississippi,28,791208,12151
3/5/2022,Missouri,29,1416369,19312
3/5/2022,Montana,30,271257,3205
3/5/2022,Nebraska,31,476194,4013
3/5/2022,Nevada,32,685346,9799
3/5/2022,New Hampshire,33,299213,2402
3/5/2022,New Jersey,34,2173813,33012
3/5/2022,New Mexico,35,513311,6974
3/5/2022,New York,36,4917196,66907
3/5/2022,North Carolina,37,2599829,22773
3/5/2022,North Dakota,38,238702,2258
3/5/2022,Northern Mariana Islands,69,10074,30
3/5/2022,Ohio,39,2659138,37018
3/5/2022,Oklahoma,40,1024471,13278
3/5/2022,Oregon,41,696717,6709
3/5/2022,Pennsylvania,42,2763033,43525
3/5/2022,Puerto Rico,72,508188,4133
3/5/2022,Rhode Island,44,356783,3417
3/5/2022,South Carolina,45,1462846,16961
3/5/2022,South Dakota,46,236276,2827
3/5/2022,Tennessee,47,1963475,24432
3/5/2022,Texas,48,6581796,85793
3/5/2022,Utah,49,924436,4453
3/5/2022,Vermont,50,113107,607
3/5/2022,Virgin Islands,78,15426,109
3/5/2022,Virginia,51,1645791,18955
3/5/2022,Washington,53,1430901,12098
3/5/2022,West Virginia,54,492276,6440
3/5/2022,Wisconsin,55,1574810,13489
3/5/2022,Wyoming,56,155426,1741
3/6/2022,Alabama,1,1282945,18480
3/6/2022,Alaska,2,239242,1155
3/6/2022,American Samoa,60,243,0
3/6/2022,Arizona,4,1980769,27947
3/6/2022,Arkansas,5,823210,10713
3/6/2022,California,6,9003101,86429
3/6/2022,Colorado,8,1323915,12051
3/6/2022,Connecticut,9,724833,10543
3/6/2022,Delaware,10,257270,2751
3/6/2022,District of Columbia,11,134678,1321
3/6/2022,Florida,12,5816275,70997
3/6/2022,Georgia,13,2400173,34406
3/6/2022,Guam,66,46511,332
3/6/2022,Hawaii,15,231572,1351
3/6/2022,Idaho,16,432574,4790
3/6/2022,Illinois,17,3042622,37108
3/6/2022,Indiana,18,1687733,23002
3/6/2022,Iowa,19,755547,9171
3/6/2022,Kansas,20,768454,8007
3/6/2022,Kentucky,21,1297318,14075
3/6/2022,Louisiana,22,1228045,16754
3/6/2022,Maine,23,230720,2136
3/6/2022,Maryland,24,1004802,14183
3/6/2022,Massachusetts,25,1675767,23577
3/6/2022,Michigan,26,2360182,34802
3/6/2022,Minnesota,27,1418001,12373
3/6/2022,Mississippi,28,791208,12151
3/6/2022,Missouri,29,1416369,19312
3/6/2022,Montana,30,271257,3205
3/6/2022,Nebraska,31,476194,4013
3/6/2022,Nevada,32,685346,9799
3/6/2022,New Hampshire,33,299213,2402
3/6/2022,New Jersey,34,2174464,33015
3/6/2022,New Mexico,35,513311,6974
3/6/2022,New York,36,4920181,66940
3/6/2022,North Carolina,37,2599829,22773
3/6/2022,North Dakota,38,238753,2258
3/6/2022,Northern Mariana Islands,69,10074,30
3/6/2022,Ohio,39,2659498,37018
3/6/2022,Oklahoma,40,1024471,13278
3/6/2022,Oregon,41,696717,6709
3/6/2022,Pennsylvania,42,2763589,43600
3/6/2022,Puerto Rico,72,508376,4134
3/6/2022,Rhode Island,44,356783,3417
3/6/2022,South Carolina,45,1462846,16961
3/6/2022,South Dakota,46,236276,2827
3/6/2022,Tennessee,47,1963475,24432
3/6/2022,Texas,48,6582314,85835
3/6/2022,Utah,49,924436,4453
3/6/2022,Vermont,50,113107,607
3/6/2022,Virgin Islands,78,15426,109
3/6/2022,Virginia,51,1645791,18955
3/6/2022,Washington,53,1430938,12098
3/6/2022,West Virginia,54,492276,6440
3/6/2022,Wisconsin,55,1574810,13489
3/6/2022,Wyoming,56,155426,1741
3/7/2022,Alabama,1,1286655,18569
3/7/2022,Alaska,2,239705,1155
3/7/2022,American Samoa,60,291,0
3/7/2022,Arizona,4,1980769,27947
3/7/2022,Arkansas,5,823532,10724
3/7/2022,California,6,9013699,86731
3/7/2022,Colorado,8,1326570,12066
3/7/2022,Connecticut,9,727542,10542
3/7/2022,Delaware,10,257325,2751
3/7/2022,District of Columbia,11,134678,1321
3/7/2022,Florida,12,5818732,71326
3/7/2022,Georgia,13,2401996,34471
3/7/2022,Guam,66,46511,332
3/7/2022,Hawaii,15,231659,1351
3/7/2022,Idaho,16,434248,4799
3/7/2022,Illinois,17,3045351,37151
3/7/2022,Indiana,18,1689177,23017
3/7/2022,Iowa,19,755547,9171
3/7/2022,Kansas,20,768763,8013
3/7/2022,Kentucky,21,1299116,14136
3/7/2022,Louisiana,22,1228580,16785
3/7/2022,Maine,23,230720,2136
3/7/2022,Maryland,24,1005025,14188
3/7/2022,Massachusetts,25,1677619,23614
3/7/2022,Michigan,26,2362035,34819
3/7/2022,Minnesota,27,1418884,12391
3/7/2022,Mississippi,28,791817,12171
3/7/2022,Missouri,29,1417344,19312
3/7/2022,Montana,30,271432,3209
3/7/2022,Nebraska,31,476481,4013
3/7/2022,Nevada,32,685865,9820
3/7/2022,New Hampshire,33,299651,2403
3/7/2022,New Jersey,34,2175439,33027
3/7/2022,New Mexico,35,513994,6990
3/7/2022,New York,36,4921272,66955
3/7/2022,North Carolina,37,2603972,22812
3/7/2022,North Dakota,38,238784,2258
3/7/2022,Northern Mariana Islands,69,10074,30
3/7/2022,Ohio,39,2659929,37018
3/7/2022,Oklahoma,40,1024471,13278
3/7/2022,Oregon,41,697775,6743
3/7/2022,Pennsylvania,42,2764367,43600
3/7/2022,Puerto Rico,72,508522,4135
3/7/2022,Rhode Island,44,357136,3419
3/7/2022,South Carolina,45,1463842,17186
3/7/2022,South Dakota,46,236351,2834
3/7/2022,Tennessee,47,1963475,24432
3/7/2022,Texas,48,6585830,85878
3/7/2022,Utah,49,924978,4461
3/7/2022,Vermont,50,113407,607
3/7/2022,Virgin Islands,78,15426,109
3/7/2022,Virginia,51,1648179,19060
3/7/2022,Washington,53,1432966,12141
3/7/2022,West Virginia,54,493361,6452
3/7/2022,Wisconsin,55,1575947,13515
3/7/2022,Wyoming,56,155492,1741
3/8/2022,Alabama,1,1287286,18648
3/8/2022,Alaska,2,239705,1155
3/8/2022,American Samoa,60,291,0
3/8/2022,Arizona,4,1980769,27947
3/8/2022,Arkansas,5,823926,10760
3/8/2022,California,6,9016956,86818
3/8/2022,Colorado,8,1327442,12069
3/8/2022,Connecticut,9,728733,10591
3/8/2022,Delaware,10,257367,2752
3/8/2022,District of Columbia,11,134678,1321
3/8/2022,Florida,12,5820320,71326
3/8/2022,Georgia,13,2402922,34566
3/8/2022,Guam,66,46806,335
3/8/2022,Hawaii,15,231722,1351
3/8/2022,Idaho,16,435074,4799
3/8/2022,Illinois,17,3046409,37180
3/8/2022,Indiana,18,1689533,23038
3/8/2022,Iowa,19,755968,9171
3/8/2022,Kansas,20,768821,8015
3/8/2022,Kentucky,21,1299443,14158
3/8/2022,Louisiana,22,1228925,16813
3/8/2022,Maine,23,231285,2138
3/8/2022,Maryland,24,1005319,14206
3/8/2022,Massachusetts,25,1678247,23679
3/8/2022,Michigan,26,2362035,34819
3/8/2022,Minnesota,27,1420339,12411
3/8/2022,Mississippi,28,791966,12206
3/8/2022,Missouri,29,1418171,19518
3/8/2022,Montana,30,271578,3210
3/8/2022,Nebraska,31,476572,4017
3/8/2022,Nevada,32,686236,9844
3/8/2022,New Hampshire,33,299749,2408
3/8/2022,New Jersey,34,2176633,33050
3/8/2022,New Mexico,35,514170,7012
3/8/2022,New York,36,4922305,66990
3/8/2022,North Carolina,37,2604965,22827
3/8/2022,North Dakota,38,238863,2261
3/8/2022,Northern Mariana Islands,69,10229,30
3/8/2022,Ohio,39,2660728,37212
3/8/2022,Oklahoma,40,1026472,13278
3/8/2022,Oregon,41,698127,6772
3/8/2022,Pennsylvania,42,2765682,43692
3/8/2022,Puerto Rico,72,508545,4140
3/8/2022,Rhode Island,44,357266,3419
3/8/2022,South Carolina,45,1463920,17221
3/8/2022,South Dakota,46,236432,2843
3/8/2022,Tennessee,47,1964812,24461
3/8/2022,Texas,48,6590759,85991
3/8/2022,Utah,49,925081,4485
3/8/2022,Vermont,50,113454,608
3/8/2022,Virgin Islands,78,15440,109
3/8/2022,Virginia,51,1649266,19098
3/8/2022,Washington,53,1433011,12141
3/8/2022,West Virginia,54,493653,6470
3/8/2022,Wisconsin,55,1576360,13562
3/8/2022,Wyoming,56,155558,1749
3/9/2022,Alabama,1,1287822,18694
3/9/2022,Alaska,2,241191,1165
3/9/2022,American Samoa,60,343,0
3/9/2022,Arizona,4,1987318,28097
3/9/2022,Arkansas,5,824469,10799
3/9/2022,California,6,9021781,87032
3/9/2022,Colorado,8,1328601,12078
3/9/2022,Connecticut,9,729063,10609
3/9/2022,Delaware,10,257438,2752
3/9/2022,District of Columbia,11,135086,1324
3/9/2022,Florida,12,5821833,71397
3/9/2022,Georgia,13,2404173,34641
3/9/2022,Guam,66,46969,336
3/9/2022,Hawaii,15,231844,1351
3/9/2022,Idaho,16,436126,4810
3/9/2022,Illinois,17,3048034,37214
3/9/2022,Indiana,18,1690000,23115
3/9/2022,Iowa,19,756257,9262
3/9/2022,Kansas,20,769350,8027
3/9/2022,Kentucky,21,1299733,14172
3/9/2022,Louisiana,22,1229337,16832
3/9/2022,Maine,23,231469,2136
3/9/2022,Maryland,24,1005596,14218
3/9/2022,Massachusetts,25,1679034,23708
3/9/2022,Michigan,26,2364186,35096
3/9/2022,Minnesota,27,1420910,12428
3/9/2022,Mississippi,28,792129,12228
3/9/2022,Missouri,29,1418704,19528
3/9/2022,Montana,30,271706,3212
3/9/2022,Nebraska,31,476690,4022
3/9/2022,Nevada,32,686806,9875
3/9/2022,New Hampshire,33,299873,2408
3/9/2022,New Jersey,34,2177598,33054
3/9/2022,New Mexico,35,514511,7028
3/9/2022,New York,36,4923926,66995
3/9/2022,North Carolina,37,2606731,22874
3/9/2022,North Dakota,38,238955,2265
3/9/2022,Northern Mariana Islands,69,10284,30
3/9/2022,Ohio,39,2661557,37212
3/9/2022,Oklahoma,40,1026472,13278
3/9/2022,Oregon,41,698564,6800
3/9/2022,Pennsylvania,42,2766523,43730
3/9/2022,Puerto Rico,72,508727,4144
3/9/2022,Rhode Island,44,357440,3419
3/9/2022,South Carolina,45,1464224,17251
3/9/2022,South Dakota,46,236503,2844
3/9/2022,Tennessee,47,1965388,24477
3/9/2022,Texas,48,6595895,86117
3/9/2022,Utah,49,925279,4494
3/9/2022,Vermont,50,113651,608
3/9/2022,Virgin Islands,78,15444,109
3/9/2022,Virginia,51,1650334,19141
3/9/2022,Washington,53,1435562,12210
3/9/2022,West Virginia,54,494030,6488
3/9/2022,Wisconsin,55,1576930,13620
3/9/2022,Wyoming,56,155629,1749
3/10/2022,Alabama,1,1288454,18766
3/10/2022,Alaska,2,241191,1165
3/10/2022,American Samoa,60,382,0
3/10/2022,Arizona,4,1987318,28097
3/10/2022,Arkansas,5,824988,10836
3/10/2022,California,6,9028579,87197
3/10/2022,Colorado,8,1329539,12081
3/10/2022,Connecticut,9,729354,10615
3/10/2022,Delaware,10,257848,2753
3/10/2022,District of Columbia,11,135086,1324
3/10/2022,Florida,12,5823350,71474
3/10/2022,Georgia,13,2405387,34741
3/10/2022,Guam,66,47092,338
3/10/2022,Hawaii,15,231844,1351
3/10/2022,Idaho,16,437151,4818
3/10/2022,Illinois,17,3049442,37271
3/10/2022,Indiana,18,1690382,23126
3/10/2022,Iowa,19,756359,9262
3/10/2022,Kansas,20,769354,8027
3/10/2022,Kentucky,21,1300073,14182
3/10/2022,Louisiana,22,1229511,16862
3/10/2022,Maine,23,231758,2140
3/10/2022,Maryland,24,1005981,14229
3/10/2022,Massachusetts,25,1679921,23732
3/10/2022,Michigan,26,2364186,35096
3/10/2022,Minnesota,27,1421512,12455
3/10/2022,Mississippi,28,792289,12247
3/10/2022,Missouri,29,1419328,19532
3/10/2022,Montana,30,271832,3222
3/10/2022,Nebraska,31,476807,4025
3/10/2022,Nevada,32,687506,9895
3/10/2022,New Hampshire,33,299999,2414
3/10/2022,New Jersey,34,2178977,33067
3/10/2022,New Mexico,35,514901,7042
3/10/2022,New York,36,4925680,67003
3/10/2022,North Carolina,37,2608470,22902
3/10/2022,North Dakota,38,239043,2270
3/10/2022,Northern Mariana Islands,69,10326,30
3/10/2022,Ohio,39,2662425,37212
3/10/2022,Oklahoma,40,1026650,13514
3/10/2022,Oregon,41,698982,6854
3/10/2022,Pennsylvania,42,2767631,43767
3/10/2022,Puerto Rico,72,508994,4146
3/10/2022,Rhode Island,44,357647,3421
3/10/2022,South Carolina,45,1464590,17331
3/10/2022,South Dakota,46,236552,2848
3/10/2022,Tennessee,47,1966089,24549
3/10/2022,Texas,48,6601706,86266
3/10/2022,Utah,49,925469,4518
3/10/2022,Vermont,50,113762,608
3/10/2022,Virgin Islands,78,15449,109
3/10/2022,Virginia,51,1651940,19165
3/10/2022,Washington,53,1435650,12210
3/10/2022,West Virginia,54,494406,6544
3/10/2022,Wisconsin,55,1577393,13664
3/10/2022,Wyoming,56,155686,1749
3/11/2022,Alabama,1,1288999,18832
3/11/2022,Alaska,2,241845,1165
3/11/2022,American Samoa,60,382,0
3/11/2022,Arizona,4,1987318,28097
3/11/2022,Arkansas,5,825653,10864
3/11/2022,California,6,9033744,87322
3/11/2022,Colorado,8,1330660,12083
3/11/2022,Connecticut,9,729697,10648
3/11/2022,Delaware,10,258024,2753
3/11/2022,District of Columbia,11,135223,1326
3/11/2022,Florida,12,5824728,71860
3/11/2022,Georgia,13,2406374,34804
3/11/2022,Guam,66,47212,338
3/11/2022,Hawaii,15,231844,1351
3/11/2022,Idaho,16,438022,4823
3/11/2022,Illinois,17,3051272,37310
3/11/2022,Indiana,18,1690675,23164
3/11/2022,Iowa,19,756359,9262
3/11/2022,Kansas,20,769730,8035
3/11/2022,Kentucky,21,1300413,14192
3/11/2022,Louisiana,22,1229653,16887
3/11/2022,Maine,23,232011,2142
3/11/2022,Maryland,24,1006327,14237
3/11/2022,Massachusetts,25,1680673,23751
3/11/2022,Michigan,26,2366110,35149
3/11/2022,Minnesota,27,1422069,12464
3/11/2022,Mississippi,28,792560,12255
3/11/2022,Missouri,29,1419784,19545
3/11/2022,Montana,30,271883,3224
3/11/2022,Nebraska,31,476844,4026
3/11/2022,Nevada,32,688054,9922
3/11/2022,New Hampshire,33,300185,2415
3/11/2022,New Jersey,34,2180216,33087
3/11/2022,New Mexico,35,515164,7052
3/11/2022,New York,36,4927976,67027
3/11/2022,North Carolina,37,2610385,22932
3/11/2022,North Dakota,38,239125,2270
3/11/2022,Northern Mariana Islands,69,10379,30
3/11/2022,Ohio,39,2663019,37410
3/11/2022,Oklahoma,40,1027136,13514
3/11/2022,Oregon,41,699362,6869
3/11/2022,Pennsylvania,42,2768513,43808
3/11/2022,Puerto Rico,72,509204,4148
3/11/2022,Rhode Island,44,357802,3421
3/11/2022,South Carolina,45,1465127,17372
3/11/2022,South Dakota,46,236602,2853
3/11/2022,Tennessee,47,1966694,24598
3/11/2022,Texas,48,6609865,86366
3/11/2022,Utah,49,925712,4539
3/11/2022,Vermont,50,113948,608
3/11/2022,Virgin Islands,78,15556,109
3/11/2022,Virginia,51,1653212,19212
3/11/2022,Washington,53,1438763,12263
3/11/2022,West Virginia,54,494875,6550
3/11/2022,Wisconsin,55,1577890,13713
3/11/2022,Wyoming,56,155744,1749
3/12/2022,Alabama,1,1288999,18832
3/12/2022,Alaska,2,241845,1165
3/12/2022,American Samoa,60,433,0
3/12/2022,Arizona,4,1987318,28097
3/12/2022,Arkansas,5,826201,10892
3/12/2022,California,6,9035301,87386
3/12/2022,Colorado,8,1330917,12085
3/12/2022,Connecticut,9,729697,10648
3/12/2022,Delaware,10,258116,2807
3/12/2022,District of Columbia,11,135223,1326
3/12/2022,Florida,12,5824728,71860
3/12/2022,Georgia,13,2406374,34804
3/12/2022,Guam,66,47212,338
3/12/2022,Hawaii,15,231844,1351
3/12/2022,Idaho,16,438022,4823
3/12/2022,Illinois,17,3051272,37310
3/12/2022,Indiana,18,1690675,23164
3/12/2022,Iowa,19,756778,9262
3/12/2022,Kansas,20,769730,8035
3/12/2022,Kentucky,21,1300545,14199
3/12/2022,Louisiana,22,1229653,16887
3/12/2022,Maine,23,232293,2145
3/12/2022,Maryland,24,1006697,14249
3/12/2022,Massachusetts,25,1680673,23751
3/12/2022,Michigan,26,2366110,35149
3/12/2022,Minnesota,27,1422069,12464
3/12/2022,Mississippi,28,792560,12255
3/12/2022,Missouri,29,1419783,19545
3/12/2022,Montana,30,271883,3224
3/12/2022,Nebraska,31,476844,4026
3/12/2022,Nevada,32,688054,9922
3/12/2022,New Hampshire,33,300185,2415
3/12/2022,New Jersey,34,2180793,33087
3/12/2022,New Mexico,35,515164,7052
3/12/2022,New York,36,4928980,67027
3/12/2022,North Carolina,37,2610385,22932
3/12/2022,North Dakota,38,239189,2273
3/12/2022,Northern Mariana Islands,69,10379,30
3/12/2022,Ohio,39,2663518,37410
3/12/2022,Oklahoma,40,1027663,13514
3/12/2022,Oregon,41,699362,6869
3/12/2022,Pennsylvania,42,2769336,43834
3/12/2022,Puerto Rico,72,509383,4150
3/12/2022,Rhode Island,44,357802,3421
3/12/2022,South Carolina,45,1465127,17372
3/12/2022,South Dakota,46,236602,2853
3/12/2022,Tennessee,47,1967109,24780
3/12/2022,Texas,48,6612985,86455
3/12/2022,Utah,49,925712,4539
3/12/2022,Vermont,50,113948,608
