date,state,fips,cases,deaths
3/13/2021,Louisiana,22,436482,9861
3/13/2021,Maine,23,46856,724
3/13/2021,Maryland,24,392763,8038
3/13/2021,Massachusetts,25,600616,16614
3/13/2021,Michigan,26,668771,16759
3/13/2021,Minnesota,27,496463,6809
3/13/2021,Mississippi,28,300577,6896
3/13/2021,Missouri,29,577932,8769
3/13/2021,Montana,30,101801,1393
3/13/2021,Nebraska,31,204886,2236
3/13/2021,Nevada,32,299142,5119
3/13/2021,New Hampshire,33,78319,1199
3/13/2021,New Jersey,34,834714,23888
3/13/2021,New Mexico,35,188167,3852
3/13/2021,New York,36,1734933,48370
3/13/2021,North Carolina,37,883888,11716
3/13/2021,North Dakota,38,100973,1488
3/13/2021,Northern Mariana Islands,69,147,2
3/13/2021,Ohio,39,988298,17871
3/13/2021,Oklahoma,40,431991,4701
3/13/2021,Oregon,41,159427,2329
3/13/2021,Pennsylvania,42,969095,24576
3/13/2021,Puerto Rico,72,136182,2077
3/13/2021,Rhode Island,44,130502,2567
3/13/2021,South Carolina,45,532549,8870
3/13/2021,South Dakota,46,114493,1909
3/13/2021,Tennessee,47,775718,11536
3/13/2021,Texas,48,2721431,46532
3/13/2021,Utah,49,378041,2021
3/13/2021,Vermont,50,16698,214
3/13/2021,Virgin Islands,78,2767,25
3/13/2021,Virginia,51,593562,9985
3/13/2021,Washington,53,352116,5183
3/13/2021,West Virginia,54,135149,2519
3/13/2021,Wisconsin,55,625045,7180
3/13/2021,Wyoming,56,55163,691
3/14/2021,Alabama,1,503673,10327
3/14/2021,Alaska,2,59796,292
3/14/2021,Arizona,4,832743,16553
3/14/2021,Arkansas,5,326943,5474
3/14/2021,California,6,3623465,56523
3/14/2021,Colorado,8,445953,6118
3/14/2021,Connecticut,9,290577,7765
3/14/2021,Delaware,10,90381,1507
3/14/2021,District of Columbia,11,42511,1041
3/14/2021,Florida,12,1976800,32254
3/14/2021,Georgia,13,1008542,17665
3/14/2021,Guam,66,8737,134
3/14/2021,Hawaii,15,28268,448
3/14/2021,Idaho,16,175305,1913
3/14/2021,Illinois,17,1212895,23206
3/14/2021,Indiana,18,675822,12856
3/14/2021,Iowa,19,342886,5642
3/14/2021,Kansas,20,300702,4824
3/14/2021,Kentucky,21,419578,5123
3/14/2021,Louisiana,22,437393,9884
3/14/2021,Maine,23,47025,724
3/14/2021,Maryland,24,393623,8048
3/14/2021,Massachusetts,25,602308,16645
3/14/2021,Michigan,26,668859,16759
3/14/2021,Minnesota,27,497460,6814
3/14/2021,Mississippi,28,300780,6901
3/14/2021,Missouri,29,578274,8770
3/14/2021,Montana,30,101835,1393
3/14/2021,Nebraska,31,205049,2236
3/14/2021,Nevada,32,299318,5119
3/14/2021,New Hampshire,33,78615,1199
3/14/2021,New Jersey,34,838024,23903
3/14/2021,New Mexico,35,188311,3854
3/14/2021,New York,36,1741620,48475
3/14/2021,North Carolina,37,883888,11719
3/14/2021,North Dakota,38,101007,1488
3/14/2021,Northern Mariana Islands,69,154,2
3/14/2021,Ohio,39,989191,17871
3/14/2021,Oklahoma,40,432483,4701
3/14/2021,Oregon,41,159617,2329
3/14/2021,Pennsylvania,42,970914,24576
3/14/2021,Puerto Rico,72,136417,2077
3/14/2021,Rhode Island,44,130502,2567
3/14/2021,South Carolina,45,533421,8875
3/14/2021,South Dakota,46,114623,1912
3/14/2021,Tennessee,47,775773,11536
3/14/2021,Texas,48,2724143,46588
3/14/2021,Utah,49,378437,2027
3/14/2021,Vermont,50,16890,214
3/14/2021,Virgin Islands,78,2767,25
3/14/2021,Virginia,51,594735,10019
3/14/2021,Washington,53,352225,5183
3/14/2021,West Virginia,54,135468,2530
3/14/2021,Wisconsin,55,625556,7178
3/14/2021,Wyoming,56,55163,691
3/15/2021,Alabama,1,508229,10329
3/15/2021,Alaska,2,60174,292
3/15/2021,Arizona,4,833391,16553
3/15/2021,Arkansas,5,327060,5481
3/15/2021,California,6,3626427,56630
3/15/2021,Colorado,8,446827,6121
3/15/2021,Connecticut,9,293102,7788
3/15/2021,Delaware,10,90614,1511
3/15/2021,District of Columbia,11,42623,1042
3/15/2021,Florida,12,1979626,32347
3/15/2021,Georgia,13,1009499,17710
3/15/2021,Guam,66,8742,135
3/15/2021,Hawaii,15,28312,448
3/15/2021,Idaho,16,175774,1918
3/15/2021,Illinois,17,1213763,23216
3/15/2021,Indiana,18,676235,12864
3/15/2021,Iowa,19,343303,5643
3/15/2021,Kansas,20,301134,4835
3/15/2021,Kentucky,21,420010,5147
3/15/2021,Louisiana,22,437565,9903
3/15/2021,Maine,23,47199,725
3/15/2021,Maryland,24,394240,8055
3/15/2021,Massachusetts,25,603464,16673
3/15/2021,Michigan,26,672687,16770
3/15/2021,Minnesota,27,498286,6815
3/15/2021,Mississippi,28,300881,6903
3/15/2021,Missouri,29,578559,8771
3/15/2021,Montana,30,102055,1394
3/15/2021,Nebraska,31,205440,2236
3/15/2021,Nevada,32,299517,5121
3/15/2021,New Hampshire,33,78813,1199
3/15/2021,New Jersey,34,840846,23925
3/15/2021,New Mexico,35,188488,3855
3/15/2021,New York,36,1748739,48537
3/15/2021,North Carolina,37,887002,11739
3/15/2021,North Dakota,38,101032,1488
3/15/2021,Northern Mariana Islands,69,154,2
3/15/2021,Ohio,39,990340,17871
3/15/2021,Oklahoma,40,432793,4701
3/15/2021,Oregon,41,159872,2333
3/15/2021,Pennsylvania,42,972772,24630
3/15/2021,Puerto Rico,72,136610,2080
3/15/2021,Rhode Island,44,131487,2576
3/15/2021,South Carolina,45,534188,8878
3/15/2021,South Dakota,46,114649,1912
3/15/2021,Tennessee,47,778768,11535
3/15/2021,Texas,48,2728799,46694
3/15/2021,Utah,49,378658,2027
3/15/2021,Vermont,50,16992,214
3/15/2021,Virgin Islands,78,2767,25
3/15/2021,Virginia,51,595865,10060
3/15/2021,Washington,53,353344,5192
3/15/2021,West Virginia,54,135678,2531
3/15/2021,Wisconsin,55,625888,7179
3/15/2021,Wyoming,56,55327,691
3/16/2021,Alabama,1,508717,10337
3/16/2021,Alaska,2,60277,292
3/16/2021,Arizona,4,833883,16574
3/16/2021,Arkansas,5,327456,5493
3/16/2021,California,6,3628489,56743
3/16/2021,Colorado,8,447149,6129
3/16/2021,Connecticut,9,293955,7799
3/16/2021,Delaware,10,90751,1514
3/16/2021,District of Columbia,11,42730,1042
3/16/2021,Florida,12,1984417,32448
3/16/2021,Georgia,13,1011361,17735
3/16/2021,Guam,66,8742,135
3/16/2021,Hawaii,15,28357,448
3/16/2021,Idaho,16,176133,1931
3/16/2021,Illinois,17,1215745,23235
3/16/2021,Indiana,18,676799,12876
3/16/2021,Iowa,19,343851,5658
3/16/2021,Kansas,20,301170,4835
3/16/2021,Kentucky,21,420889,5166
3/16/2021,Louisiana,22,438557,9925
3/16/2021,Maine,23,47388,725
3/16/2021,Maryland,24,394900,8080
3/16/2021,Massachusetts,25,604666,16688
3/16/2021,Michigan,26,675483,16796
3/16/2021,Minnesota,27,498994,6817
3/16/2021,Mississippi,28,301250,6929
3/16/2021,Missouri,29,579229,8797
3/16/2021,Montana,30,102469,1397
3/16/2021,Nebraska,31,205646,2238
3/16/2021,Nevada,32,299875,5136
3/16/2021,New Hampshire,33,79070,1202
3/16/2021,New Jersey,34,844563,23966
3/16/2021,New Mexico,35,188664,3862
3/16/2021,New York,36,1755450,48624
3/16/2021,North Carolina,37,888797,11753
3/16/2021,North Dakota,38,101181,1489
3/16/2021,Northern Mariana Islands,69,154,2
3/16/2021,Ohio,39,992223,17992
3/16/2021,Oklahoma,40,433025,4788
3/16/2021,Oregon,41,160084,2348
3/16/2021,Pennsylvania,42,975872,24714
3/16/2021,Puerto Rico,72,136826,2081
3/16/2021,Rhode Island,44,131750,2583
3/16/2021,South Carolina,45,534869,8881
3/16/2021,South Dakota,46,114791,1912
3/16/2021,Tennessee,47,779888,11547
3/16/2021,Texas,48,2734622,46827
3/16/2021,Utah,49,379139,2032
3/16/2021,Vermont,50,17047,215
3/16/2021,Virgin Islands,78,2767,25
3/16/2021,Virginia,51,597141,10104
3/16/2021,Washington,53,353981,5206
3/16/2021,West Virginia,54,136019,2546
3/16/2021,Wisconsin,55,626537,7184
3/16/2021,Wyoming,56,55352,693
3/17/2021,Alabama,1,509476,10363
3/17/2021,Alaska,2,60451,293
3/17/2021,Arizona,4,834329,16586
3/17/2021,Arkansas,5,327781,5507
3/17/2021,California,6,3631857,56976
3/17/2021,Colorado,8,447840,6136
3/17/2021,Connecticut,9,294328,7807
3/17/2021,Delaware,10,91123,1516
3/17/2021,District of Columbia,11,42811,1044
3/17/2021,Florida,12,1989016,32503
3/17/2021,Georgia,13,1013340,17801
3/17/2021,Guam,66,8745,135
3/17/2021,Hawaii,15,28423,448
3/17/2021,Idaho,16,176589,1937
3/17/2021,Illinois,17,1217258,23255
3/17/2021,Indiana,18,677705,12893
3/17/2021,Iowa,19,344268,5668
3/17/2021,Kansas,20,301763,4837
3/17/2021,Kentucky,21,421780,5197
3/17/2021,Louisiana,22,439002,9955
3/17/2021,Maine,23,47591,725
3/17/2021,Maryland,24,395817,8099
3/17/2021,Massachusetts,25,606377,16732
3/17/2021,Michigan,26,679274,16800
3/17/2021,Minnesota,27,500030,6824
3/17/2021,Mississippi,28,301602,6936
3/17/2021,Missouri,29,580040,8806
3/17/2021,Montana,30,102602,1398
3/17/2021,Nebraska,31,205896,2238
3/17/2021,Nevada,32,300177,5148
3/17/2021,New Hampshire,33,79367,1202
3/17/2021,New Jersey,34,848875,24004
3/17/2021,New Mexico,35,188907,3874
3/17/2021,New York,36,1762032,48686
3/17/2021,North Carolina,37,890484,11783
3/17/2021,North Dakota,38,101315,1490
3/17/2021,Northern Mariana Islands,69,157,2
3/17/2021,Ohio,39,993681,17992
3/17/2021,Oklahoma,40,433516,4788
3/17/2021,Oregon,41,160348,2358
3/17/2021,Pennsylvania,42,979065,24749
3/17/2021,Puerto Rico,72,136893,2083
3/17/2021,Rhode Island,44,132184,2588
3/17/2021,South Carolina,45,536100,8933
3/17/2021,South Dakota,46,114966,1915
3/17/2021,Tennessee,47,781593,11555
3/17/2021,Texas,48,2739163,47000
3/17/2021,Utah,49,379838,2037
3/17/2021,Vermont,50,17106,217
3/17/2021,Virgin Islands,78,2767,25
3/17/2021,Virginia,51,598468,10154
3/17/2021,Washington,53,354906,5212
3/17/2021,West Virginia,54,136334,2565
3/17/2021,Wisconsin,55,627266,7203
3/17/2021,Wyoming,56,55449,693
3/18/2021,Alabama,1,510048,10391
3/18/2021,Alaska,2,60606,296
3/18/2021,Arizona,4,834607,16645
3/18/2021,Arkansas,5,328045,5515
3/18/2021,California,6,3635429,57213
3/18/2021,Colorado,8,449206,6144
3/18/2021,Connecticut,9,295484,7822
3/18/2021,Delaware,10,91425,1517
3/18/2021,District of Columbia,11,42892,1046
3/18/2021,Florida,12,1994109,32597
3/18/2021,Georgia,13,1015565,17861
3/18/2021,Guam,66,8749,135
3/18/2021,Hawaii,15,28509,448
3/18/2021,Idaho,16,176910,1940
3/18/2021,Illinois,17,1219667,23287
3/18/2021,Indiana,18,678669,12907
3/18/2021,Iowa,19,344860,5673
3/18/2021,Kansas,20,301786,4837
3/18/2021,Kentucky,21,422546,5524
3/18/2021,Louisiana,22,439543,9974
3/18/2021,Maine,23,47832,727
3/18/2021,Maryland,24,396930,8113
3/18/2021,Massachusetts,25,608318,16759
3/18/2021,Michigan,26,682322,16835
3/18/2021,Minnesota,27,501526,6830
3/18/2021,Mississippi,28,301924,6938
3/18/2021,Missouri,29,580761,8811
3/18/2021,Montana,30,102736,1407
3/18/2021,Nebraska,31,206196,2241
3/18/2021,Nevada,32,300434,5157
3/18/2021,New Hampshire,33,79702,1207
3/18/2021,New Jersey,34,853347,24076
3/18/2021,New Mexico,35,189158,3879
3/18/2021,New York,36,1767547,48773
3/18/2021,North Carolina,37,892813,11812
3/18/2021,North Dakota,38,101434,1490
3/18/2021,Northern Mariana Islands,69,157,2
3/18/2021,Ohio,39,995785,17992
3/18/2021,Oklahoma,40,434075,4788
3/18/2021,Oregon,41,160642,2362
3/18/2021,Pennsylvania,42,982115,24781
3/18/2021,Puerto Rico,72,136962,2085
3/18/2021,Rhode Island,44,132616,2594
3/18/2021,South Carolina,45,537498,8938
3/18/2021,South Dakota,46,115203,1919
3/18/2021,Tennessee,47,782482,11578
3/18/2021,Texas,48,2742559,47199
3/18/2021,Utah,49,380398,2041
3/18/2021,Vermont,50,17247,217
3/18/2021,Virgin Islands,78,2767,25
3/18/2021,Virginia,51,600550,10182
3/18/2021,Washington,53,355706,5225
3/18/2021,West Virginia,54,136716,2570
3/18/2021,Wisconsin,55,627949,7211
3/18/2021,Wyoming,56,55479,693
3/19/2021,Alabama,1,510579,10425
3/19/2021,Alaska,2,60683,296
3/19/2021,Arizona,4,835056,16695
3/19/2021,Arkansas,5,328273,5529
3/19/2021,California,6,3638641,57417
3/19/2021,Colorado,8,450349,6142
3/19/2021,Connecticut,9,296691,7832
3/19/2021,Delaware,10,91635,1522
3/19/2021,District of Columbia,11,43034,1047
3/19/2021,Florida,12,1999249,32650
3/19/2021,Georgia,13,1017114,17903
3/19/2021,Guam,66,8749,135
3/19/2021,Hawaii,15,28678,449
3/19/2021,Idaho,16,177292,1944
3/19/2021,Illinois,17,1222043,23304
3/19/2021,Indiana,18,679529,12922
3/19/2021,Iowa,19,345304,5673
3/19/2021,Kansas,20,302223,4842
3/19/2021,Kentucky,21,423499,5744
3/19/2021,Louisiana,22,439737,9988
3/19/2021,Maine,23,48070,728
3/19/2021,Maryland,24,398083,8132
3/19/2021,Massachusetts,25,610481,16803
3/19/2021,Michigan,26,686584,16848
3/19/2021,Minnesota,27,502961,6839
3/19/2021,Mississippi,28,302316,6945
3/19/2021,Missouri,29,581380,8813
3/19/2021,Montana,30,102900,1410
3/19/2021,Nebraska,31,206470,2243
3/19/2021,Nevada,32,300696,5161
3/19/2021,New Hampshire,33,79996,1213
3/19/2021,New Jersey,34,857739,24103
3/19/2021,New Mexico,35,189374,3884
3/19/2021,New York,36,1772624,48848
3/19/2021,North Carolina,37,894586,11833
3/19/2021,North Dakota,38,101545,1491
3/19/2021,Northern Mariana Islands,69,157,2
3/19/2021,Ohio,39,997336,18340
3/19/2021,Oklahoma,40,434491,4788
3/19/2021,Oregon,41,161068,2369
3/19/2021,Pennsylvania,42,985595,24817
3/19/2021,Puerto Rico,72,137294,2089
3/19/2021,Rhode Island,44,133039,2595
3/19/2021,South Carolina,45,538801,8966
3/19/2021,South Dakota,46,115518,1919
3/19/2021,Tennessee,47,784120,11606
3/19/2021,Texas,48,2746452,47365
3/19/2021,Utah,49,380844,2058
3/19/2021,Vermont,50,17393,217
3/19/2021,Virgin Islands,78,2767,25
3/19/2021,Virginia,51,602182,10092
3/19/2021,Washington,53,356637,5224
3/19/2021,West Virginia,54,137092,2600
3/19/2021,Wisconsin,55,628634,7225
3/19/2021,Wyoming,56,55581,693
3/20/2021,Alabama,1,511087,10436
3/20/2021,Alaska,2,60683,296
3/20/2021,Arizona,4,835765,16733
3/20/2021,Arkansas,5,328547,5533
3/20/2021,California,6,3640830,57495
3/20/2021,Colorado,8,452174,6148
3/20/2021,Connecticut,9,296691,7832
3/20/2021,Delaware,10,91942,1526
3/20/2021,District of Columbia,11,43175,1049
3/20/2021,Florida,12,2004354,32712
3/20/2021,Georgia,13,1018824,17965
3/20/2021,Guam,66,8749,135
3/20/2021,Hawaii,15,28763,450
3/20/2021,Idaho,16,177501,1944
3/20/2021,Illinois,17,1223884,23329
3/20/2021,Indiana,18,680420,12926
3/20/2021,Iowa,19,345644,5675
3/20/2021,Kansas,20,302223,4842
3/20/2021,Kentucky,21,423989,5777
3/20/2021,Louisiana,22,439737,9988
3/20/2021,Maine,23,48292,728
3/20/2021,Maryland,24,399201,8158
3/20/2021,Massachusetts,25,612857,16832
3/20/2021,Michigan,26,689933,16897
3/20/2021,Minnesota,27,504341,6845
3/20/2021,Mississippi,28,302677,6955
3/20/2021,Missouri,29,581859,8816
3/20/2021,Montana,30,103042,1415
3/20/2021,Nebraska,31,206685,2243
3/20/2021,Nevada,32,300962,5171
3/20/2021,New Hampshire,33,80316,1217
3/20/2021,New Jersey,34,862648,24134
3/20/2021,New Mexico,35,189560,3891
3/20/2021,New York,36,1779291,48916
3/20/2021,North Carolina,37,896395,11848
3/20/2021,North Dakota,38,101633,1492
3/20/2021,Northern Mariana Islands,69,157,2
3/20/2021,Ohio,39,998819,18340
3/20/2021,Oklahoma,40,434491,4788
3/20/2021,Oregon,41,161342,2373
3/20/2021,Pennsylvania,42,989336,24841
3/20/2021,Puerto Rico,72,137510,2092
3/20/2021,Rhode Island,44,133039,2595
3/20/2021,South Carolina,45,540390,8977
3/20/2021,South Dakota,46,115723,1922
3/20/2021,Tennessee,47,784220,11606
3/20/2021,Texas,48,2748905,47462
3/20/2021,Utah,49,381311,2060
3/20/2021,Vermont,50,17555,219
3/20/2021,Virgin Islands,78,2767,25
3/20/2021,Virginia,51,603748,10106
3/20/2021,Washington,53,357376,5224
3/20/2021,West Virginia,54,137478,2600
3/20/2021,Wisconsin,55,629167,7241
3/20/2021,Wyoming,56,55581,693
3/21/2021,Alabama,1,511460,10436
3/21/2021,Alaska,2,60683,296
3/21/2021,Arizona,4,836253,16745
3/21/2021,Arkansas,5,328655,5539
3/21/2021,California,6,3642778,57586
3/21/2021,Colorado,8,452727,6148
3/21/2021,Connecticut,9,296691,7832
3/21/2021,Delaware,10,92287,1529
3/21/2021,District of Columbia,11,43229,1050
3/21/2021,Florida,12,2008341,32741
3/21/2021,Georgia,13,1020384,17965
3/21/2021,Guam,66,8749,135
3/21/2021,Hawaii,15,28834,451
3/21/2021,Idaho,16,177501,1944
3/21/2021,Illinois,17,1225236,23357
3/21/2021,Indiana,18,681188,12946
3/21/2021,Iowa,19,345785,5676
3/21/2021,Kansas,20,302223,4842
3/21/2021,Kentucky,21,424272,5793
3/21/2021,Louisiana,22,439737,9988
3/21/2021,Maine,23,48464,729
3/21/2021,Maryland,24,400208,8170
3/21/2021,Massachusetts,25,614668,16867
3/21/2021,Michigan,26,690090,16897
3/21/2021,Minnesota,27,505292,6850
3/21/2021,Mississippi,28,302837,6956
3/21/2021,Missouri,29,582185,8822
3/21/2021,Montana,30,103111,1415
3/21/2021,Nebraska,31,206792,2243
3/21/2021,Nevada,32,301187,5172
3/21/2021,New Hampshire,33,80543,1217
3/21/2021,New Jersey,34,865886,24174
3/21/2021,New Mexico,35,189731,3891
3/21/2021,New York,36,1783026,48942
3/21/2021,North Carolina,37,896395,11849
3/21/2021,North Dakota,38,101682,1492
3/21/2021,Northern Mariana Islands,69,157,2
3/21/2021,Ohio,39,999751,18340
3/21/2021,Oklahoma,40,434491,4788
3/21/2021,Oregon,41,161532,2374
3/21/2021,Pennsylvania,42,991403,24853
3/21/2021,Puerto Rico,72,137836,2096
3/21/2021,Rhode Island,44,133039,2595
3/21/2021,South Carolina,45,541582,9007
3/21/2021,South Dakota,46,115867,1923
3/21/2021,Tennessee,47,784267,11606
3/21/2021,Texas,48,2751212,47507
3/21/2021,Utah,49,381687,2062
3/21/2021,Vermont,50,17740,219
3/21/2021,Virgin Islands,78,2767,25
3/21/2021,Virginia,51,604908,10117
3/21/2021,Washington,53,357420,5224
3/21/2021,West Virginia,54,137826,2606
3/21/2021,Wisconsin,55,629606,7241
3/21/2021,Wyoming,56,55581,693
3/22/2021,Alabama,1,511779,10436
3/22/2021,Alaska,2,61034,296
3/22/2021,Arizona,4,836737,16745
3/22/2021,Arkansas,5,328707,5544
3/22/2021,California,6,3645684,57770
3/22/2021,Colorado,8,453045,6149
3/22/2021,Connecticut,9,299667,7841
3/22/2021,Delaware,10,92429,1531
3/22/2021,District of Columbia,11,43383,1050
3/22/2021,Florida,12,2011203,32778
3/22/2021,Georgia,13,1021299,17990
3/22/2021,Guam,66,8753,135
3/22/2021,Hawaii,15,28912,451
3/22/2021,Idaho,16,177929,1949
3/22/2021,Illinois,17,1226595,23379
3/22/2021,Indiana,18,681699,12947
3/22/2021,Iowa,19,346218,5676
3/22/2021,Kansas,20,302602,4850
3/22/2021,Kentucky,21,424716,5847
3/22/2021,Louisiana,22,441066,10030
3/22/2021,Maine,23,48642,729
3/22/2021,Maryland,24,400890,8184
3/22/2021,Massachusetts,25,615874,16894
3/22/2021,Michigan,26,695763,16904
3/22/2021,Minnesota,27,506444,6850
3/22/2021,Mississippi,28,302932,6956
3/22/2021,Missouri,29,582710,8824
3/22/2021,Montana,30,103227,1415
3/22/2021,Nebraska,31,207124,2244
3/22/2021,Nevada,32,301360,5174
3/22/2021,New Hampshire,33,80750,1217
3/22/2021,New Jersey,34,869037,24181
3/22/2021,New Mexico,35,189893,3894
3/22/2021,New York,36,1787934,48959
3/22/2021,North Carolina,37,899303,11865
3/22/2021,North Dakota,38,101732,1492
3/22/2021,Northern Mariana Islands,69,157,2
3/22/2021,Ohio,39,1001195,18340
3/22/2021,Oklahoma,40,435450,4788
3/22/2021,Oregon,41,161800,2377
3/22/2021,Pennsylvania,42,993622,24839
3/22/2021,Puerto Rico,72,138131,2096
3/22/2021,Rhode Island,44,134039,2604
3/22/2021,South Carolina,45,542203,9027
3/22/2021,South Dakota,46,115972,1923
3/22/2021,Tennessee,47,787263,11610
3/22/2021,Texas,48,2754620,47616
3/22/2021,Utah,49,381846,2062
3/22/2021,Vermont,50,17839,219
3/22/2021,Virgin Islands,78,2767,25
3/22/2021,Virginia,51,605969,10129
3/22/2021,Washington,53,358727,5232
3/22/2021,West Virginia,54,138102,2612
3/22/2021,Wisconsin,55,629994,7241
3/22/2021,Wyoming,56,55730,693
3/23/2021,Alabama,1,511789,10450
3/23/2021,Alaska,2,61212,298
3/23/2021,Arizona,4,837244,16798
3/23/2021,Arkansas,5,328946,5547
3/23/2021,California,6,3648181,57936
3/23/2021,Colorado,8,453976,6150
3/23/2021,Connecticut,9,300565,7845
3/23/2021,Delaware,10,92609,1535
3/23/2021,District of Columbia,11,43488,1051
3/23/2021,Florida,12,2016505,32819
3/23/2021,Georgia,13,1023176,18021
3/23/2021,Guam,66,8755,135
3/23/2021,Hawaii,15,28950,451
3/23/2021,Idaho,16,178254,1954
3/23/2021,Illinois,17,1228418,23391
3/23/2021,Indiana,18,682360,12959
3/23/2021,Iowa,19,346985,5683
3/23/2021,Kansas,20,302665,4850
3/23/2021,Kentucky,21,425592,5864
3/23/2021,Louisiana,22,441771,10037
3/23/2021,Maine,23,48773,731
3/23/2021,Maryland,24,401612,8195
3/23/2021,Massachusetts,25,617695,16915
3/23/2021,Michigan,26,700292,16923
3/23/2021,Minnesota,27,507299,6857
3/23/2021,Mississippi,28,303238,6977
3/23/2021,Missouri,29,583286,8881
3/23/2021,Montana,30,103579,1419
3/23/2021,Nebraska,31,207401,2244
3/23/2021,Nevada,32,301506,5188
3/23/2021,New Hampshire,33,81132,1218
3/23/2021,New Jersey,34,873840,24242
3/23/2021,New Mexico,35,190064,3905
3/23/2021,New York,36,1794735,48977
3/23/2021,North Carolina,37,900546,11878
3/23/2021,North Dakota,38,101896,1494
3/23/2021,Northern Mariana Islands,69,158,2
3/23/2021,Ohio,39,1002822,18382
3/23/2021,Oklahoma,40,435634,4788
3/23/2021,Oregon,41,162101,2380
3/23/2021,Pennsylvania,42,997245,24876
3/23/2021,Puerto Rico,72,138358,2098
3/23/2021,Rhode Island,44,134336,2606
3/23/2021,South Carolina,45,542912,9030
3/23/2021,South Dakota,46,116100,1923
3/23/2021,Tennessee,47,788549,11643
3/23/2021,Texas,48,2758973,47701
3/23/2021,Utah,49,382229,2077
3/23/2021,Vermont,50,17933,220
3/23/2021,Virgin Islands,78,2767,25
3/23/2021,Virginia,51,607234,10137
3/23/2021,Washington,53,359290,5249
3/23/2021,West Virginia,54,138429,2613
3/23/2021,Wisconsin,55,630040,7241
3/23/2021,Wyoming,56,55799,695
3/24/2021,Alabama,1,512711,10487
3/24/2021,Alaska,2,61411,298
3/24/2021,Arizona,4,837849,16842
3/24/2021,Arkansas,5,329177,5560
3/24/2021,California,6,3650958,58187
3/24/2021,Colorado,8,456069,6158
3/24/2021,Connecticut,9,302022,7852
3/24/2021,Delaware,10,92819,1535
3/24/2021,District of Columbia,11,43595,1053
3/24/2021,Florida,12,2021648,32849
3/24/2021,Georgia,13,1024530,18091
3/24/2021,Guam,66,8758,135
3/24/2021,Hawaii,15,29005,454
3/24/2021,Idaho,16,178663,1955
3/24/2021,Illinois,17,1231154,23408
3/24/2021,Indiana,18,683330,12975
3/24/2021,Iowa,19,347590,5689
3/24/2021,Kansas,20,303234,4881
3/24/2021,Kentucky,21,426210,5911
3/24/2021,Louisiana,22,442221,10056
3/24/2021,Maine,23,48972,731
3/24/2021,Maryland,24,402785,8214
3/24/2021,Massachusetts,25,619816,16970
3/24/2021,Michigan,26,705335,16940
3/24/2021,Minnesota,27,508609,6866
3/24/2021,Mississippi,28,303625,6981
3/24/2021,Missouri,29,584084,8892
3/24/2021,Montana,30,103796,1431
3/24/2021,Nebraska,31,207634,2273
3/24/2021,Nevada,32,301749,5203
3/24/2021,New Hampshire,33,81521,1228
3/24/2021,New Jersey,34,877936,24293
3/24/2021,New Mexico,35,190275,3911
3/24/2021,New York,36,1814919,49231
3/24/2021,North Carolina,37,902610,11975
3/24/2021,North Dakota,38,102032,1495
3/24/2021,Northern Mariana Islands,69,158,2
3/24/2021,Ohio,39,1004670,18382
3/24/2021,Oklahoma,40,436135,4850
3/24/2021,Oregon,41,162461,2380
3/24/2021,Pennsylvania,42,1001913,24934
3/24/2021,Puerto Rico,72,138503,2100
3/24/2021,Rhode Island,44,134807,2606
3/24/2021,South Carolina,45,543925,9055
3/24/2021,South Dakota,46,116370,1924
3/24/2021,Tennessee,47,789976,11687
3/24/2021,Texas,48,2762762,47864
3/24/2021,Utah,49,382791,2082
3/24/2021,Vermont,50,18028,222
3/24/2021,Virgin Islands,78,2876,25
3/24/2021,Virginia,51,608704,10143
3/24/2021,Washington,53,360203,5250
3/24/2021,West Virginia,54,138818,2619
3/24/2021,Wisconsin,55,631508,7264
3/24/2021,Wyoming,56,55887,695
3/25/2021,Alabama,1,513138,10504
3/25/2021,Alaska,2,61558,299
3/25/2021,Arizona,4,837987,16874
3/25/2021,Arkansas,5,329511,5571
3/25/2021,California,6,3653449,58413
3/25/2021,Colorado,8,457010,6161
3/25/2021,Connecticut,9,303510,7862
3/25/2021,Delaware,10,93038,1536
3/25/2021,District of Columbia,11,43669,1053
3/25/2021,Florida,12,2027421,32956
3/25/2021,Georgia,13,1026632,18181
3/25/2021,Guam,66,8763,135
3/25/2021,Hawaii,15,29120,455
3/25/2021,Idaho,16,179009,1957
3/25/2021,Illinois,17,1233417,23442
3/25/2021,Indiana,18,684281,12982
3/25/2021,Iowa,19,348492,5708
3/25/2021,Kansas,20,303267,4881
3/25/2021,Kentucky,21,427004,6004
3/25/2021,Louisiana,22,442620,10073
3/25/2021,Maine,23,49190,731
3/25/2021,Maryland,24,404167,8217
3/25/2021,Massachusetts,25,622226,17010
3/25/2021,Michigan,26,711126,16994
3/25/2021,Minnesota,27,510476,6892
3/25/2021,Mississippi,28,303942,6987
3/25/2021,Missouri,29,585299,8903
3/25/2021,Montana,30,103961,1435
3/25/2021,Nebraska,31,207938,2280
3/25/2021,Nevada,32,302196,5215
3/25/2021,New Hampshire,33,82039,1229
3/25/2021,New Jersey,34,881880,24330
3/25/2021,New Mexico,35,190491,3918
3/25/2021,New York,36,1823602,49305
3/25/2021,North Carolina,37,904665,12025
3/25/2021,North Dakota,38,102230,1497
3/25/2021,Northern Mariana Islands,69,159,2
3/25/2021,Ohio,39,1006171,18382
3/25/2021,Oklahoma,40,436504,4850
